Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist,pais,region,region_label
74430,6CKlOEq2vAnjQqPP55xh6G,Legião Urbana,Como É Que Se Diz Eu Te Amo (Ao Vivo / Vol. 2),Pais e Filhos - Ao Vivo,43,281520,False,0.468,0.657,7,-5.454,1,0.0233,0.09,5.65e-05,0.697,0.501,97.547,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74438,1MUoagfJ1ez2ojQQjvpNYq,Roupa Nova,Roupacústico (Ao Vivo),Chuva de Prata - Ao Vivo,43,184080,False,0.619,0.525,4,-12.653,1,0.0391,0.707,6.33e-06,0.696,0.628,121.772,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74439,4nbQx3shQNLs8ySv4uUV9L,Jorge Aragão;Elza Soares,Ao vivo convida (Redux),Malandro - Ao vivo,42,334586,False,0.533,0.697,10,-8.384,1,0.101,0.59,0.043,0.869,0.636,84.298,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74444,5vfmOrlgCEioLXdDSN1muC,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Metal Contra As Nuvens - Ao Vivo Em São Paulo / 1999,43,561133,False,0.377,0.531,7,-6.229,1,0.0305,0.493,0.0,0.125,0.443,89.075,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74446,2kBOGaM59jx9qnnwgJJ58i,Jorge Aragão;Zeca Pagodinho,Ao vivo convida (Redux),Mutirão de amor - Ao vivo,42,284760,False,0.65,0.617,9,-9.075,0,0.129,0.676,3.16e-06,0.98,0.621,89.171,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74448,10F7heFOB5AW5YNQdJPKnq,Legião Urbana,Legiao Urbana V,Sereníssima,43,241733,False,0.376,0.768,7,-13.587,1,0.0342,0.00795,0.00435,0.355,0.86,174.135,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74474,3Woeg6S8vTWmrusakmgoPz,Legião Urbana,Que Pais E Este,Angra Dos Reis,43,301533,False,0.639,0.347,5,-13.023,1,0.0238,0.075,0.0107,0.115,0.126,89.998,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74479,10Yob1C4unUkR7kYChPAJs,Legião Urbana,As Quatro Estações,Se Fiquei Esperando Meu Amor Passar,43,295933,False,0.515,0.576,0,-13.707,1,0.0292,0.0175,3.28e-06,0.0985,0.68,141.031,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74484,274gXfJEb2nl5zFEInrMUB,Roupa Nova,Nossa História,Chuva de Prata,42,187000,False,0.772,0.453,4,-10.827,1,0.0364,0.648,1.63e-05,0.0858,0.759,116.448,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74516,2cnMg4R1oPiZ9eQ6q8keTI,Jorge Aragão,Todas,Doce amizade,41,213426,False,0.663,0.621,0,-10.973,1,0.0347,0.786,0.0516,0.214,0.973,162.034,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74536,59tBqJGkzbe0pz99EU6MIw,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Sereníssima - Ao Vivo Em São Paulo / 1999,43,297600,False,0.462,0.55,2,-8.477,1,0.125,0.747,0.0,0.183,0.632,80.663,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74538,3K0pvRLfYumuUTFFTVmcTT,Jorge Aragão;Emílio Santiago,Ao vivo convida (Redux),Espelhos d'água - Ao vivo,41,283000,False,0.499,0.533,0,-11.565,1,0.0358,0.505,0.00781,0.956,0.591,131.409,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74566,2408AlA7hlzZPrYWNV1lqE,Jorge Aragão,Ao vivo,Ave Maria - Ao vivo,40,398093,False,0.543,0.839,11,-9.509,0,0.0504,0.0436,0.942,0.978,0.517,105.904,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74569,7e9zSBgbWdbn51SZZCwUYg,Roupa Nova,Roupa Nova 30 Anos (Ao Vivo),A Força do Amor - Ao Vivo,41,266240,False,0.529,0.711,9,-10.694,1,0.0438,0.184,1.44e-06,0.829,0.446,76.992,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74577,6S9HBK7NeXlPYFb2F6DIWu,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Se A Fila Andar - Ao Vivo,41,231026,False,0.626,0.746,7,-7.475,1,0.0402,0.698,0.0,0.687,0.759,104.079,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74584,3tlha93TX9mBkQe8Immr9m,Roupa Nova;Daniel,"Seu Jeito, Meu Jeito","Seu Jeito, Meu Jeito",41,192995,False,0.653,0.642,7,-8.479,1,0.0291,0.374,2.26e-06,0.0951,0.624,119.939,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74623,0n8XnoVsyOULS6fbJOJqnH,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Faroeste Caboclo - Ao Vivo Em São Paulo / 1999,42,593600,False,0.521,0.731,7,-6.115,1,0.36,0.464,0.0,0.758,0.728,83.667,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74625,3kRp8K3v9w5lSrc62p1Qmv,Jorge Aragão,Todas,Abuso de poder,40,228240,False,0.72,0.725,1,-8.946,1,0.0371,0.808,0.0264,0.128,0.973,158.015,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74627,5T757mgM2RptoE2F7JbBec,Roupa Nova;Ed Motta,Roupacústico (Ao Vivo),Bem Simples - Ao Vivo,41,226773,False,0.488,0.613,7,-9.015,1,0.039,0.255,0.0,0.973,0.392,110.059,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74643,4481xl1y4aP0R23FqcCb1B,Roupa Nova,Roupacústico (Ao Vivo),Roupa Nova - Ao Vivo,41,184186,False,0.562,0.751,4,-8.879,0,0.0444,0.383,6.26e-06,0.969,0.74,154.857,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74644,5xJGchODITgV3AIGiYTABH,Roupa Nova,Nossa História,Meu Universo e Você,41,260266,False,0.502,0.637,0,-7.789,1,0.0308,0.608,0.0,0.166,0.854,140.367,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74646,1yzGyvC9tBO6ojCcHQqtAV,Roupa Nova,Roupacústico (Ao Vivo),Razão de Viver - Ao Vivo,41,290040,False,0.354,0.529,2,-10.527,1,0.0357,0.29,0.0,0.992,0.352,183.5,3,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74681,3pVNmgQ1spL6XFqKsO0RO5,Jorge Aragão,Ao vivo,Pot-Pourri: Amor Estou Sofrendo / Que Nem Iôiô / Doce Inimigo - Ao vivo,40,488826,False,0.47,0.818,1,-10.298,1,0.0441,0.679,0.755,0.756,0.886,104.407,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74690,0CfthwI2zWPVci5b2ZwA5F,Legião Urbana,Como E Que Se Diz Eu Te Amo (Ao Vivo / Vol. 1),Os Anjos - Ao Vivo,41,149733,False,0.35,0.966,2,-5.934,1,0.31,0.173,5.65e-05,0.483,0.217,177.177,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74691,3XgLyBDVXEl9IcEQl8AL8S,Diogo Nogueira,Diogo Nogueira Ao Vivo,Fé Em Deus - Live From Brazil/2007,41,230533,False,0.543,0.795,11,-7.565,0,0.153,0.62,0.0,0.678,0.691,88.222,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74697,1f37bCa9wTI9vEKp21eIrl,Diogo Nogueira,Diogo Nogueira Ao Vivo Em Cuba,"Madalena - Ao Vivo Em Teatro Karl Marx,Cuba/2011",41,147539,False,0.645,0.563,5,-10.995,1,0.0546,0.347,1.39e-05,0.685,0.682,86.0,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74717,535yXKG6YMymstdOwlGYS6,Jorge Aragão,Ao vivo,Cabelo pixaim - Ao vivo,40,195773,False,0.453,0.875,0,-8.719,1,0.107,0.38,0.34,0.902,0.66,115.783,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74757,7D3Kw5T7nQtM3Cg5jgNVeX,Diogo Nogueira;Hamilton De Holanda,Fim do Horizonte,Fim do Horizonte,40,200608,False,0.613,0.533,4,-7.584,0,0.191,0.684,0.000701,0.0863,0.579,73.788,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74770,6ty2XoMAhwS2WRevhjQeb3,Jorge Aragão,Ao vivo 3,Tendência - Ao vivo,40,213946,False,0.69,0.503,9,-11.697,0,0.0568,0.753,2.97e-06,0.319,0.446,100.979,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74771,0qijcGA688RH4Ef544PuqI,Diogo Nogueira,Samba de Verão_Sol,Bota Pra Tocar Tim Maia,40,222577,False,0.709,0.739,0,-5.827,1,0.0604,0.427,0.0,0.218,0.832,93.063,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74786,4jifUm3v462Pw6glPverR4,Legião Urbana,Acústico (Ao Vivo Em São Paulo / 1999),Mais Do Mesmo - Ao Vivo Em São Paulo / 1999,41,264426,False,0.39,0.859,7,-5.506,1,0.439,0.337,0.0,0.557,0.653,168.135,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74792,2gVciuhTxAZfnrb0FFA9HB,Roupa Nova,Nossa História,"Começo, Meio e Fim (Ao Vivo)",40,287440,False,0.356,0.407,4,-10.554,1,0.0246,0.524,0.0,0.171,0.262,86.894,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74827,6QdR5bAMUayYIRjf3x9CMI,Roupa Nova,Nossa História,Amar é...,40,270480,False,0.418,0.579,7,-8.883,0,0.0298,0.243,0.0,0.177,0.632,203.458,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74836,4xim7BRG8uhiB8d9xmZb4E,Roupa Nova,Roupacústico 2 (Ao Vivo),Tímida - Ao Vivo,40,245146,False,0.497,0.555,9,-11.706,1,0.0426,0.42,0.0,0.926,0.616,78.981,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74841,0oJUc62DDCkBeY3QiZjNde,Roupa Nova,Nossa História,A Viagem,40,209626,False,0.42,0.532,9,-8.728,1,0.0289,0.702,0.0,0.0859,0.449,84.335,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74843,50LbLRHQ0UzMOmQGRttH4Q,Roupa Nova,Nossa História,A Força do Amor,40,275773,False,0.518,0.687,4,-8.679,1,0.0323,0.459,0.00069,0.424,0.798,73.686,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74864,6R7Rmx1M2mQcH92evC3RMk,Diogo Nogueira,Samba de Verão_Sol,Andança,39,212739,False,0.633,0.699,9,-6.06,1,0.0369,0.654,0.000146,0.207,0.591,143.994,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74870,13WxzbRxMtdv4IfJlwX5K5,Jorge Aragão,Ao vivo,Ponta de dor - Ao vivo,39,180933,False,0.523,0.748,10,-10.366,1,0.119,0.678,1.42e-05,0.974,0.762,99.673,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74879,5WOXdAAtSQIIGXQt96uJJH,Legião Urbana,As Quatro Estações,Mauricio,40,198133,False,0.543,0.559,5,-14.523,1,0.031,0.012,0.00318,0.151,0.682,150.995,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74882,7isH8QgF9lm4QxOmoCVXL6,Roupa Nova,Roupacústico 2 (Ao Vivo),Amor de Índio - Ao Vivo,39,203666,False,0.447,0.763,7,-8.701,1,0.0563,0.267,0.0,0.972,0.579,107.249,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74888,1lDlugsmgJLXSl12KfRvUB,Roupa Nova,Roupacústico 2 (Ao Vivo),De Volta pro Futuro - Ao Vivo,40,291800,False,0.429,0.553,0,-9.54,1,0.0306,0.472,0.0,0.869,0.444,79.658,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
74892,732XzfBqvakdsw4jwR1sxI,Jorge Aragão,Ao vivo 2,Reflexão - Ao vivo,39,250800,False,0.376,0.87,7,-8.262,0,0.0561,0.684,0.105,0.725,0.733,92.253,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74894,0GPGJVBrVMWP9unJau5mNB,Legião Urbana,Legião Urbana,Teorema,40,187133,False,0.307,0.831,11,-10.896,0,0.0915,0.000371,0.251,0.0581,0.491,204.115,4,mpb,Legião Urbana,Legião Urbana,Brasil,Latino-LAM,Latinoamérica
74938,1RVkG2ABrR1Rxj7M7K8TUY,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Cabô Meu Pai / Uma Prova De Amor / Quando A Gira Girou - Ao Vivo,39,293653,False,0.628,0.728,4,-6.87,1,0.0459,0.736,0.0,0.609,0.776,107.993,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74940,6iItThBHJPM3H7JOHx9gn6,Diogo Nogueira;Zeca Pagodinho,Samba de Verão_Céu,Amarguras / Ai Que Saudade do Meu Amor / Se Eu For Falar de Tristeza,39,337819,False,0.694,0.742,11,-6.271,0,0.0669,0.604,0.0,0.393,0.843,105.957,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74973,2m9u9utG8EItr05vCBKbYy,Jorge Aragão,Chorando Estrelas,Identidade,39,258506,False,0.634,0.625,5,-10.287,0,0.045,0.743,0.00191,0.213,0.834,97.79,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74979,1ALSR5ZNQa1xKwYclDs6Ry,Diogo Nogueira,Alma Brasileira (Ao Vivo / Edição Especial),Não Sou Mais Disso / Tristeza - Ao Vivo,39,122942,False,0.388,0.807,2,-6.576,0,0.0576,0.66,0.0,0.92,0.843,120.671,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74980,3jySu0skbyzYXK7XTQlsx6,Jorge Aragão,Ao vivo 3,De Sampa a São Luis - Ao vivo,38,301986,False,0.549,0.478,0,-13.805,1,0.0406,0.771,0.00233,0.695,0.591,93.855,4,mpb,Jorge Aragão,Jorge Aragão,Brasil,Latino-LAM,Latinoamérica
74991,7eagn7sy1HS26VGz4lYmr1,Diogo Nogueira,Sou Eu (Live),"Me Leva - Ao Vivo Em Vivo Rio,Brasil/2010",39,299746,False,0.547,0.674,7,-9.584,1,0.0394,0.407,0.00115,0.715,0.503,160.123,4,mpb,Diogo Nogueira,Diogo Nogueira,Brasil,Latino-LAM,Latinoamérica
74992,5rbPMur4z2pJyME0O6u2VK,Roupa Nova,Nossa História,Tímida,39,237106,False,0.571,0.572,9,-10.482,1,0.0297,0.655,0.0,0.194,0.879,75.105,4,mpb,Roupa Nova,Roupa Nova,Brasil,Latino-LAM,Latinoamérica
75000,57h06SZNL6LJ3YKZ1UGCeu,Enigma,Love Sensuality Devotion: The Greatest Hits,Sadeness,62,255533,False,0.588,0.644,7,-9.547,1,0.0338,0.0928,0.0472,0.092,0.49,95.647,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75003,6YyqULhTNU7AKaKJKChluQ,Enigma,MCMXC a.D.,Principles Of Lust: Sadeness / Find Love / Sadeness (Reprise),62,703133,False,0.611,0.429,7,-15.362,1,0.0365,0.128,0.468,0.031,0.469,95.008,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75004,1jcQ040aWKeiUGJ2IcnFtV,Yiruma,Sunset Bird,Sunset Bird,60,191000,False,0.349,0.191,0,-16.111,0,0.0463,0.992,0.936,0.132,0.0414,140.422,3,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75006,3MVm36ouM56jbP5rORxbVy,Enigma,Sadeness (Part I),Sadeness - Pt. 1 / Radio Edit,59,260399,False,0.607,0.478,7,-13.677,1,0.0354,0.0866,0.106,0.0983,0.51,95.721,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75008,6bl2cA03RSC3uodBpq66Jt,Enigma,"Le Roi Est Mort, Vive Le Roi!",The Child In Us,57,306066,False,0.488,0.708,9,-11.577,1,0.0407,0.17,0.272,0.222,0.431,90.051,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75009,5Q1WrsTDRJQXKlqLUo8YkG,Enigma,MCMXC a.D.,Mea Culpa,55,301333,False,0.556,0.762,11,-14.145,0,0.0478,0.0225,0.61,0.362,0.332,109.995,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75010,3IEl5LLYsvTEQmnxMaxBQa,Yiruma,SOLO,River Flows In You,56,210562,False,0.385,0.285,9,-19.837,1,0.0583,0.966,0.937,0.111,0.267,137.2,3,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75011,2UKkLqST2xWpK8n1b0Xr5Z,Enigma,The Cross Of Changes,Return To Innocence,66,255466,False,0.476,0.584,10,-12.357,1,0.038,0.119,0.0,0.274,0.417,88.026,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75013,53Lfqp8F0KCInwcFjabMJB,Yanni,The Essential Yanni,One Man's Dream,56,163200,False,0.363,0.115,0,-20.386,0,0.0352,0.984,0.975,0.135,0.188,122.598,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75015,3RSMFb9dHXNWZw8YwYGepI,Enigma,The Screen Behind The Mirror,Gravity Of Love,53,238760,False,0.572,0.747,1,-9.941,0,0.0432,0.139,0.354,0.208,0.424,140.057,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75036,1YFlOgUogwpUTy3F3Aa3Nx,Dan Gibson's Solitudes,Polynesian Spa,Farewell Song,38,357910,False,0.177,0.177,9,-19.934,1,0.0427,0.935,0.891,0.493,0.0758,76.22,4,new-age,Dan Gibson's Solitudes,Dan Gibson's Solitudes,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
75050,6TBhIzjK8HiSct7nDBvS1q,Enigma,MCMXC a.D.,Callas Went Away,52,269373,False,0.671,0.299,0,-15.59,1,0.0228,0.317,0.00101,0.064,0.511,96.997,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75051,1HVgOnDJSAnB0kO2pjKbFq,Enigma;Aquilo,The Fall Of A Rebel Angel,Amen,51,293386,False,0.171,0.467,2,-10.121,0,0.0349,0.143,0.000147,0.102,0.124,71.312,3,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75052,0J0ZKb0gHNVIITfF8kZW4S,Enigma,"Le Roi Est Mort, Vive Le Roi!",Why!...,52,299373,False,0.58,0.637,4,-10.281,0,0.0434,0.206,0.139,0.128,0.304,81.981,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75057,4gPuYeIEZRutUTkLCpOrdP,Enigma,MCMXC a.D.,The Voice Of Enigma,52,141455,False,0.192,0.0534,4,-29.643,0,0.0378,0.922,0.0539,0.367,0.0345,108.603,3,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75059,4vWfES1aalWtGA6cFTiFSw,Enigma,"Le Roi Est Mort, Vive Le Roi!",Morphing Thru Time,46,347826,False,0.256,0.617,4,-9.386,0,0.0465,0.0952,0.0949,0.579,0.18,147.782,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75060,5H9nnDuwE0UCEyQgN42XCs,Yiruma,The Best - Reminiscent 10th Anniversary,Reminiscent,52,192133,False,0.287,0.245,0,-17.241,1,0.0381,0.982,0.923,0.0876,0.0626,150.269,3,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75062,1rpF77jsLBMG2QjCuhe0Sr,Yiruma;Ólafur Arnalds,We Contain Multitudes — piano reworks,We Contain Multitudes — piano reworks,57,264052,False,0.417,0.0287,7,-25.066,1,0.0714,0.994,0.889,0.079,0.285,143.262,4,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75063,7x97HGHJQwvgDkYOLbpsVF,Enigma,The Cross Of Changes,Age Of Loneliness (Carly's Song),48,321493,False,0.523,0.659,4,-12.884,0,0.0447,0.0246,0.39,0.333,0.226,92.991,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75066,5Rhr7nNJvWQEBUH6LFjvoQ,Enigma,A Posteriori,Goodbye Milky Way,48,358026,False,0.429,0.523,3,-8.702,1,0.0265,0.122,0.0189,0.251,0.301,79.996,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75067,15zUyQPa91SOSeBf3w4ofr,Enigma,The Cross Of Changes,The Eyes Of Truth,50,434506,False,0.503,0.691,6,-13.0,0,0.0461,0.0247,0.348,0.113,0.302,94.917,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75068,6E59ljVX0peiUOd3yvNAxC,Enigma,MCMXC a.D.,Back To The Rivers Of Belief: Way To Eternity / Hallelujah / The Rivers Of Belief,48,636266,False,0.339,0.356,5,-17.53,0,0.041,0.0217,0.755,0.372,0.207,84.811,1,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75070,3sL97NMeD5EI5ORPforsmh,Yanni;Miklos Malik,Truth of Touch,Truth of Touch,45,251213,False,0.327,0.647,7,-9.76,1,0.0376,0.782,0.934,0.0996,0.531,165.987,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75071,7dXsngeZZMITp0SapdYc38,Yanni,Sensuous Chill,Thirst for Life,45,226173,False,0.623,0.723,8,-7.435,1,0.0257,0.0872,0.933,0.152,0.369,98.993,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75074,7dRzKbKCOJWh2muFhoenmk,Yanni,Yanni Live At The Acropolis,Until the Last Moment - Live,49,397200,False,0.221,0.258,6,-16.305,0,0.0336,0.941,0.883,0.679,0.0486,96.001,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75075,42WpwYm7DYxbbVbUO35LUX,Yiruma,Yiruma 2nd Album 'First Love' (The Original & the Very First Recording),May Be,53,240533,False,0.467,0.124,1,-22.377,1,0.0516,0.992,0.879,0.0912,0.123,112.598,4,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75077,2N6aUazlszu1DDPnSCGifu,Yanni,The Essential Yanni,In The Morning Light,50,228013,False,0.343,0.131,9,-20.507,1,0.0319,0.981,0.903,0.07,0.177,104.798,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75078,2fWixaGQjHfWuBeACVYXa8,Yanni,Yanni Live At The Acropolis,Santorini - Live,47,417266,False,0.212,0.525,0,-12.309,1,0.0513,0.519,0.118,0.977,0.0385,168.87,4,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75079,7Dt6y0fd2Zi2rN2YWE2N1a,Yanni,The Essential Yanni,Reflections of Passion,47,272866,False,0.428,0.16,2,-17.424,1,0.0319,0.823,0.00673,0.101,0.101,140.25,3,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75083,2S0sTz1lrEu4R82mA572Cb,Yiruma,The Rewritten Memories,Kiss the Rain - Orchestra Version,50,285632,False,0.214,0.22,8,-13.912,1,0.0319,0.955,0.897,0.11,0.0701,101.147,4,new-age,Yiruma,Yiruma,Corea del Sur,Asia-Pac,Asia-Pacífico
75084,3RVzwaaUdpKL2avO1VuYAr,Dan Gibson's Solitudes,European Spa,Crystal Mist,31,560653,False,0.203,0.108,0,-23.055,1,0.0367,0.932,0.949,0.677,0.12,85.257,5,new-age,Dan Gibson's Solitudes,Dan Gibson's Solitudes,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
75089,1a4pKp61PnVzRYW9goymfh,Dan Gibson's Solitudes,Sleep Deeply,Safe and Sound,35,447826,False,0.292,0.00847,7,-34.663,1,0.0432,0.872,0.91,0.0986,0.108,119.415,4,new-age,Dan Gibson's Solitudes,Dan Gibson's Solitudes,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
75100,0iau0zkwNgee30zzhcYiP5,Enigma;Anggun,The Fall Of A Rebel Angel,Mother,45,218173,False,0.42,0.344,4,-16.16,0,0.0515,0.586,0.343,0.111,0.302,159.922,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75102,2wVM6KIEE3m6nlH8ftyQzH,Enigma,"Le Roi Est Mort, Vive Le Roi!",Shadows In Silence,45,261200,False,0.541,0.467,7,-16.06,0,0.0294,0.549,0.964,0.131,0.464,139.998,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75103,17m6ziTxbgxdTT3oxfUY9Q,Enigma,Love Sensuality Devotion: The Greatest Hits,Turn Around,43,231333,False,0.527,0.824,1,-8.287,0,0.0607,0.288,0.489,0.391,0.326,92.492,1,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75104,7bAzPwZB2oMzpmQCwFRINo,Enigma,A Posteriori,Invisible Love,48,295360,False,0.68,0.538,9,-12.522,0,0.0495,0.725,0.865,0.173,0.418,95.055,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75105,5V418gaWn4pX0Z0IcS7JVm,Enigma,The Platinum Collection,The Rivers Of Belief - Radio Edit,44,263760,False,0.568,0.594,1,-9.325,1,0.0292,0.0379,0.371,0.12,0.5,94.984,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75106,3exCa2VExkXc27C3SDGUVG,Enigma,Sadeness (Part I),Sadeness - Part I / Extended Trance Mix,40,302306,False,0.626,0.398,7,-15.222,1,0.039,0.0602,0.247,0.0523,0.492,95.684,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
75108,2ettInVYfBTF2N19ApHdtm,Yanni,Ultimate Yanni,Nostalgia - Live,33,337933,False,0.149,0.411,11,-10.457,0,0.0349,0.864,0.0793,0.709,0.0783,181.231,5,new-age,Yanni,Yanni,Grecia,Europa,Europa (no anglosajona)
75111,1BK4P5U99RBR0Vlvueshtp,Enigma,The Cross Of Changes,The Dream Of The Dolphin,52,167369,False,0.38,0.126,4,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,4,new-age,Enigma,Enigma,Alemania,Europa,Europa (no anglosajona)
